time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,3.18285310989,12.9173869859,16.2193414677,1.34671202,5.75335768826,0.0,3.75238050285,10.8129348271,-2.98793028031,0.907495409321,-0.369885130817,0.0,439.5989668630451,440.14384985386033,438.4902507490569,440.2013214043645
3.780000000000003,3.41117413277,13.5714304159,16.0247247773,1.40254871581,5.73056083092,0.0,3.8568354556,10.9858133956,-3.50144024658,0.95395486073,-0.39015088985,0.0,429.69310204113515,429.2782150788026,428.92368693707,430.2626033252396
3.840000000000003,3.64474668934,14.234187199,15.7987003115,1.46063940994,5.70701608437,0.0,3.92733868407,11.1037833537,-4.0342542185,0.982562129257,-0.394731227674,0.0,413.3663603840417,414.4641276340396,413.6267628647522,413.282369865743
3.900000000000003,3.88370561192,14.9058208009,15.5406349526,1.52027686387,5.68325990313,0.0,4.03579201001,11.2806673404,-4.57001497684,1.00553212238,-0.397200156919,0.0,444.8623947186539,446.167267570842,446.6232456858866,445.52987983802075
3.960000000000003,4.12974393762,15.5888856114,15.2500827455,1.58151336086,5.65904684088,0.0,4.1628135175,11.4841779645,-5.11729637607,1.03590741342,-0.410024610403,0.0,465.3357631922553,465.7963500084161,466.5426324375673,465.90357828674695
4.020000000000002,4.38220595522,16.2824877249,14.9262860042,1.6442615154,5.6352664295,0.0,4.24986119305,11.6325837362,-5.6775436025,1.05587195174,-0.382548098137,0.0,452.3278960181204,456.2981347827564,454.23678194949855,452.6256839182138
4.080000000000001,4.63990317576,16.9850972404,14.568505037,1.70804115697,5.61146493337,0.0,4.33695578109,11.7842640779,-6.24999822545,1.07028077317,-0.411044811927,0.0,464.6921759863094,463.8345555171119,465.7841260061752,463.58116050520283
4.14,4.90117795829,17.6948841082,14.1762789555,1.7739344393,5.58645111654,0.0,4.36934112946,11.8730386477,-6.8251840986,1.1264259576,-0.42285249315,0.0,445.00517531939863,445.6556383940158,446.4460771490733,447.83924304614396
4.199999999999998,5.16695086851,18.4132047753,13.7485528149,1.84209287075,5.56010362648,0.0,4.48578508559,12.0668230411,-7.4339985615,1.14572924255,-0.455652987722,0.0,499.3033084059402,498.41871032467327,499.9043409264379,497.8098727521104
4.259999999999997,5.43478630405,19.1379239694,13.2852748108,1.91238956371,5.53168338251,0.0,4.43955850676,12.0902545254,-8.00939653058,1.19769617484,-0.491913731135,0.0,430.86100120876006,429.4681239388908,430.22424884421775,431.1354702182397
4.319999999999996,5.70006786603,19.8647644201,12.7870263965,1.98527596345,5.50114526502,0.0,4.4005621507,12.1376907079,-8.60009054505,1.23199959872,-0.526239138844,0.0,443.56195707682167,442.5597389856382,442.99492544139025,442.09288030722416
4.379999999999995,5.96171865752,20.5937821481,12.2533858161,2.0611049657,5.46901095473,0.0,4.31905942358,12.164141262,-9.1895367836,1.2958241578,-0.545015984079,0.0,428.90695344102596,429.3913609269411,429.3504522716447,431.15917516702405
4.439999999999993,6.22077636655,21.326880619,11.6827947517,2.1402759577,5.43598991383,0.0,4.31356717681,12.2724024916,-9.83243719858,1.34339092292,-0.555768540924,0.0,471.2316075494745,472.5270136449869,471.8398813082427,471.7114425116502
4.499999999999992,6.47584560491,22.0642085138,11.0746493219,2.22120214707,5.40253805341,0.0,4.18772715006,12.3079393044,-10.442076202,1.35413910069,-0.559297706098,0.0,422.64002330128505,424.655961571779,424.87439710173237,421.55788709128717
4.559999999999991,6.72562721352,22.805804766,10.4280406427,2.30389134154,5.36781639678,0.0,4.13714381373,12.4135138471,-11.1151898108,1.40227665398,-0.598308050428,0.0,460.46654594677057,459.3917832167024,460.12304999389664,460.04123778830007
4.6199999999999894,6.97131601595,23.5536019977,9.74069565703,2.38896796854,5.33147408428,0.0,4.05257495984,12.5156685141,-11.8010325569,1.43361788298,-0.613155097186,0.0,446.7133288059745,447.8150940289031,448.2422333572044,446.719586345203
4.679999999999988,7.21393709837,24.3089746864,9.01018293553,2.47605630747,5.2939575262,0.0,4.03527053062,12.6651265475,-12.5546678969,1.46934710268,-0.637505958202,0.0,473.4030173821848,473.76805052030784,474.0286657556575,472.76178208496384
4.739999999999987,7.44975510095,25.0713433873,8.23639190217,2.56552438434,5.25520824863,0.0,3.82902243491,12.7520181949,-13.2457145425,1.51278774718,-0.654125173642,0.0,387.87520303408564,388.81772468581823,389.03444713871403,389.11438740125845
4.799999999999986,7.67852686801,25.8412889866,7.41734100795,2.65713700212,5.21627076958,0.0,3.80002358556,12.9150683938,-14.0627685935,1.54085849473,-0.643661099056,0.0,451.2098723087051,454.5815081201702,453.48227158896805,451.74327638401996
4.859999999999984,7.91021280691,26.6224070911,6.54599270316,2.7510071918,5.1768782651,0.0,3.92608837261,13.1226686811,-14.9880806992,1.58812218573,-0.669514428182,0.0,499.54174307234393,499.84344178159205,500.6125447772995,500.2317794643075
4.919999999999983,8.14639734018,27.4154051127,5.6196820095,2.84743296442,5.13654870932,0.0,3.95276374061,13.3126831121,-15.8959419499,1.62589445468,-0.674727979273,0.0,454.61436765303705,456.58961972498355,454.16481011978556,453.37924856632577
4.979999999999982,8.38418755812,28.2200755154,4.63806884983,2.94583776077,5.09563967565,0.0,3.98118793925,13.5123026064,-16.8313867769,1.6540121587,-0.688852698169,0.0,437.6151822423862,438.7627129517999,439.5879392759418,438.17211944946223
5.0399999999999805,8.63044230659,29.0376484548,3.59698662534,3.0450469147,5.05312692471,0.0,4.23451394554,13.7420711289,-17.875982693,1.65273167441,-0.728346174617,0.0,496.86378707099766,496.0798965275979,501.15650180439104,497.26724320514194
